# mechanical audit baseline for all 1,374 active official rows; not a semantic completion audit
# deprecated source rows are retained but excluded from this active ledger
# Unlinked rows are Unreviewed, never automatically treated as unimplemented
# platform_limited rows remain in the ledger and are separated from general Adapter work
exchange	official_product	interface	method	path_or_message	operation_id	lifecycle	exposure	platform_boundary	platform_decision	local_operations	bridge_status	coverage_locator	coverage_state	rust_status	rust_locators	schema_status	schema_locator	codegen_status	codegen_locator	Python_status	Python_locator	Dart_status	Dart_locator	TypeScript_status	TypeScript_locator	verification	audit_status	mapping_names	next_batch
Binance	Link and Trade REST	Http	GET	/sapi/v1/apiReferral/userCustomization	getUserSCustomizeId	documented_active	platform_limited	separate_platform_or_protocol_service	이번 릴리스 보류(임시; 사용자 승인 필요)		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		별도 platform/protocol service 결정 대기; 사용자 승인 전 구현 재개 금지
Binance	Link and Trade REST	Http	GET	/v1/api-key/user-status	getUserStatus	documented_active	platform_limited	separate_platform_or_protocol_service	이번 릴리스 보류(임시; 사용자 승인 필요)		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		별도 platform/protocol service 결정 대기; 사용자 승인 전 구현 재개 금지
Binance	Link and Trade REST	Http	POST	/fapi/v1/apiReferral/customization	partnerCustomizeIdForFuturesClient	documented_active	platform_limited	separate_platform_or_protocol_service	이번 릴리스 보류(임시; 사용자 승인 필요)		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		별도 platform/protocol service 결정 대기; 사용자 승인 전 구현 재개 금지
Binance	Link and Trade REST	Http	POST	/fapi/v1/apiReferral/userCustomization	customizeIdForFuturesClient	documented_active	platform_limited	separate_platform_or_protocol_service	이번 릴리스 보류(임시; 사용자 승인 필요)		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		별도 platform/protocol service 결정 대기; 사용자 승인 전 구현 재개 금지
Binance	Link and Trade REST	Http	POST	/papi/v1/apiReferral/userCustomization	customizeIdForPapiClient	documented_active	platform_limited	separate_platform_or_protocol_service	이번 릴리스 보류(임시; 사용자 승인 필요)		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		별도 platform/protocol service 결정 대기; 사용자 승인 전 구현 재개 금지
Binance	Link and Trade REST	Http	POST	/sapi/v1/apiReferral/customization	partnerCustomizeIdForClient	documented_active	platform_limited	separate_platform_or_protocol_service	이번 릴리스 보류(임시; 사용자 승인 필요)		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		별도 platform/protocol service 결정 대기; 사용자 승인 전 구현 재개 금지
Binance	Link and Trade REST	Http	POST	/sapi/v1/apiReferral/userCustomization	customizeIdForSpotClient	documented_active	platform_limited	separate_platform_or_protocol_service	이번 릴리스 보류(임시; 사용자 승인 필요)		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		별도 platform/protocol service 결정 대기; 사용자 승인 전 구현 재개 금지
Binance	Link and Trade REST	Http	POST	/v1/api-key/create	createApiKeyForUser	documented_active	platform_limited	separate_platform_or_protocol_service	이번 릴리스 보류(임시; 사용자 승인 필요)		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		별도 platform/protocol service 결정 대기; 사용자 승인 전 구현 재개 금지
Binance	Margin REST	Http	DELETE	/sapi/v1/margin/apiKey	deleteSpecialKey	documented_active	provider_typed	general_adapter_or_provider	해당 없음		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		원장/감사 queue에 유지; 새 발견은 다음 backlog
Binance	Margin REST	Http	DELETE	/sapi/v1/margin/isolated/account	disableIsolatedMarginAccount	documented_active	provider_typed	general_adapter_or_provider	해당 없음		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		원장/감사 queue에 유지; 새 발견은 다음 backlog
Binance	Margin REST	Http	DELETE	/sapi/v1/margin/listen-key	closeUserDataStream	documented_active	provider_typed	general_adapter_or_provider	해당 없음		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		원장/감사 queue에 유지; 새 발견은 다음 backlog
Binance	Margin REST	Http	DELETE	/sapi/v1/margin/openOrders	marginAccountCancelAllOpenOrdersOnASymbol	documented_active	provider_typed	general_adapter_or_provider	해당 없음		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		원장/감사 queue에 유지; 새 발견은 다음 backlog
Binance	Margin REST	Http	DELETE	/sapi/v1/margin/order	marginAccountCancelOrder	documented_active	provider_typed	general_adapter_or_provider	해당 없음		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		원장/감사 queue에 유지; 새 발견은 다음 backlog
Binance	Margin REST	Http	DELETE	/sapi/v1/margin/orderList	marginAccountCancelOco	documented_active	provider_typed	general_adapter_or_provider	해당 없음		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		원장/감사 queue에 유지; 새 발견은 다음 backlog
Binance	Margin REST	Http	GET	/sapi/v1/bnbBurn	getBnbBurnStatus	documented_active	provider_typed	general_adapter_or_provider	해당 없음		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		원장/감사 queue에 유지; 새 발견은 다음 backlog
Binance	Margin REST	Http	GET	/sapi/v1/margin/account	queryCrossMarginAccountDetails	documented_active	provider_typed	general_adapter_or_provider	해당 없음		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		원장/감사 queue에 유지; 새 발견은 다음 backlog
Binance	Margin REST	Http	GET	/sapi/v1/margin/allAssets	getAllMarginAssets	documented_active	provider_typed	general_adapter_or_provider	해당 없음		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		원장/감사 queue에 유지; 새 발견은 다음 backlog
Binance	Margin REST	Http	GET	/sapi/v1/margin/allOrderList	queryMarginAccountsAllOco	documented_active	provider_typed	general_adapter_or_provider	해당 없음		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		원장/감사 queue에 유지; 새 발견은 다음 backlog
Binance	Margin REST	Http	GET	/sapi/v1/margin/allOrders	queryMarginAccountsAllOrders	documented_active	provider_typed	general_adapter_or_provider	해당 없음		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		원장/감사 queue에 유지; 새 발견은 다음 backlog
Binance	Margin REST	Http	GET	/sapi/v1/margin/allPairs	getAllCrossMarginPairs	documented_active	provider_typed	general_adapter_or_provider	해당 없음		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		원장/감사 queue에 유지; 새 발견은 다음 backlog
Binance	Margin REST	Http	GET	/sapi/v1/margin/api-key-list	querySpecialKeyList	documented_active	provider_typed	general_adapter_or_provider	해당 없음		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		원장/감사 queue에 유지; 새 발견은 다음 backlog
Binance	Margin REST	Http	GET	/sapi/v1/margin/apiKey	querySpecialKey	documented_active	provider_typed	general_adapter_or_provider	해당 없음		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		원장/감사 queue에 유지; 새 발견은 다음 backlog
Binance	Margin REST	Http	GET	/sapi/v1/margin/available-inventory	queryMarginAvailableInventory	documented_active	provider_typed	general_adapter_or_provider	해당 없음		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		원장/감사 queue에 유지; 새 발견은 다음 backlog
Binance	Margin REST	Http	GET	/sapi/v1/margin/borrow-repay	queryBorrowRepayRecordsInMarginAccount	documented_active	provider_typed	general_adapter_or_provider	해당 없음		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		원장/감사 queue에 유지; 새 발견은 다음 backlog
Binance	Margin REST	Http	GET	/sapi/v1/margin/capital-flow	queryCrossIsolatedMarginCapitalFlow	documented_active	provider_typed	general_adapter_or_provider	해당 없음		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		원장/감사 queue에 유지; 새 발견은 다음 backlog
Binance	Margin REST	Http	GET	/sapi/v1/margin/crossMarginCollateralRatio	crossMarginCollateralRatio	documented_active	provider_typed	general_adapter_or_provider	해당 없음		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		원장/감사 queue에 유지; 새 발견은 다음 backlog
Binance	Margin REST	Http	GET	/sapi/v1/margin/crossMarginData	queryCrossMarginFeeData	documented_active	provider_typed	general_adapter_or_provider	해당 없음		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		원장/감사 queue에 유지; 새 발견은 다음 backlog
Binance	Margin REST	Http	GET	/sapi/v1/margin/delist-schedule	getDelistSchedule	documented_active	provider_typed	general_adapter_or_provider	해당 없음		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		원장/감사 queue에 유지; 새 발견은 다음 backlog
Binance	Margin REST	Http	GET	/sapi/v1/margin/exchange-small-liability	getSmallLiabilityExchangeCoinList	documented_active	provider_typed	general_adapter_or_provider	해당 없음		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		원장/감사 queue에 유지; 새 발견은 다음 backlog
Binance	Margin REST	Http	GET	/sapi/v1/margin/exchange-small-liability-history	getSmallLiabilityExchangeHistory	documented_active	provider_typed	general_adapter_or_provider	해당 없음		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		원장/감사 queue에 유지; 새 발견은 다음 backlog
Binance	Margin REST	Http	GET	/sapi/v1/margin/forceLiquidationRec	getForceLiquidationRecord	documented_active	provider_typed	general_adapter_or_provider	해당 없음		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		원장/감사 queue에 유지; 새 발견은 다음 backlog
Binance	Margin REST	Http	GET	/sapi/v1/margin/interestHistory	getInterestHistory	documented_active	provider_typed	general_adapter_or_provider	해당 없음		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		원장/감사 queue에 유지; 새 발견은 다음 backlog
Binance	Margin REST	Http	GET	/sapi/v1/margin/interestRateHistory	queryMarginInterestRateHistory	documented_active	provider_typed	general_adapter_or_provider	해당 없음		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		원장/감사 queue에 유지; 새 발견은 다음 backlog
Binance	Margin REST	Http	GET	/sapi/v1/margin/isolated/account	queryIsolatedMarginAccountInfo	documented_active	provider_typed	general_adapter_or_provider	해당 없음		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		원장/감사 queue에 유지; 새 발견은 다음 backlog
Binance	Margin REST	Http	GET	/sapi/v1/margin/isolated/accountLimit	queryEnabledIsolatedMarginAccountLimit	documented_active	provider_typed	general_adapter_or_provider	해당 없음		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		원장/감사 queue에 유지; 새 발견은 다음 backlog
Binance	Margin REST	Http	GET	/sapi/v1/margin/isolated/allPairs	getAllIsolatedMarginSymbol	documented_active	provider_typed	general_adapter_or_provider	해당 없음		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		원장/감사 queue에 유지; 새 발견은 다음 backlog
Binance	Margin REST	Http	GET	/sapi/v1/margin/isolatedMarginData	queryIsolatedMarginFeeData	documented_active	provider_typed	general_adapter_or_provider	해당 없음		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		원장/감사 queue에 유지; 새 발견은 다음 backlog
Binance	Margin REST	Http	GET	/sapi/v1/margin/isolatedMarginTier	queryIsolatedMarginTierData	documented_active	provider_typed	general_adapter_or_provider	해당 없음		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		원장/감사 queue에 유지; 새 발견은 다음 backlog
Binance	Margin REST	Http	GET	/sapi/v1/margin/leverageBracket	queryLiabilityCoinLeverageBracketInCrossMarginProMode	documented_active	provider_typed	general_adapter_or_provider	해당 없음		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		원장/감사 queue에 유지; 새 발견은 다음 backlog
Binance	Margin REST	Http	GET	/sapi/v1/margin/limit-price-pairs	getLimitPricePairs	documented_active	provider_typed	general_adapter_or_provider	해당 없음		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		원장/감사 queue에 유지; 새 발견은 다음 backlog
Binance	Margin REST	Http	GET	/sapi/v1/margin/liquidation-loan	queryLiquidationLoan	documented_active	provider_typed	general_adapter_or_provider	해당 없음		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		원장/감사 queue에 유지; 새 발견은 다음 backlog
Binance	Margin REST	Http	GET	/sapi/v1/margin/liquidation-loan/repay-history	queryLiquidationLoanRepayHistory	documented_active	provider_typed	general_adapter_or_provider	해당 없음		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		원장/감사 queue에 유지; 새 발견은 다음 backlog
Binance	Margin REST	Http	GET	/sapi/v1/margin/list-schedule	getListSchedule	documented_active	provider_typed	general_adapter_or_provider	해당 없음		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		원장/감사 queue에 유지; 새 발견은 다음 backlog
Binance	Margin REST	Http	GET	/sapi/v1/margin/maxBorrowable	queryMaxBorrow	documented_active	provider_typed	general_adapter_or_provider	해당 없음		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		원장/감사 queue에 유지; 새 발견은 다음 backlog
